account_id,deal_size_log,days_in_stage,num_meetings,email_open_rate,champion_identified,competitor_present,product_fit_score,account_tenure_yrs,prev_purchases,exec_sponsor,nps_score,days_since_contact,meetings_per_day,engagement_score,stage_weight,industry_score,contact_lapsed,high_value_deal,champion_and_sponsor,converted,propensity_score,run_id,shap_deal_size_log,shap_days_in_stage,shap_meetings,shap_email_open_rate,shap_champion_identified,shap_competitor_present,shap_product_fit_score,shap_account_tenure_yrs,shap_previous_purchases,shap_exec_sponsor,shap_nps_score,shap_days_since_contact,shap_meetings_per_day,shap_engagement_score,shap_stage_weight,shap_industry_score,shap_contact_lapsed,shap_high_value_deal,shap_champion_and_sponsor
ACC-00339,13.370005961597958,42,4,0.214,0,0,0.922,15.0,2,0,1,7,0.09302325581395349,0.2542,2,0.55,0,1,0,1,0.8191625475883484,4b7616b2,0.20102712512016296,-0.0691685751080513,-0.04633079096674919,-0.07031634449958801,-0.25925859808921814,0.2963802218437195,0.6869848370552063,1.4734294414520264,0.062039609998464584,-0.3333110511302948,-0.18787379562854767,0.4989100396633148,-0.21338796615600586,-0.4630536437034607,-0.2298567146062851,-0.07795676589012146,-0.0016838455339893699,0.027507048100233078,-0.07876864075660706
ACC-00992,12.15688765342645,50,1,0.383,1,0,0.361,1.4,1,1,1,7,0.0196078431372549,0.1849,3,0.6,0,0,1,1,0.8145859837532043,4b7616b2,-0.05438539758324623,-0.0856962576508522,0.11970039457082748,0.11749054491519928,0.29928824305534363,0.28527697920799255,-0.44574233889579773,-0.3186054825782776,-0.18974334001541138,0.744904637336731,-0.04946373775601387,0.3557951748371124,-0.11912690103054047,-0.07170747220516205,0.3413953185081482,-0.1778871715068817,0.013046730309724808,-0.003938308451324701,0.4241148829460144
ACC-03006,10.703266939811954,7,6,0.341,1,1,0.391,0.8,0,0,1,7,0.75,0.37229999999999996,3,0.8,0,0,0,0,0.42989665269851685,4b7616b2,-0.09458145499229431,0.0003971011028625071,0.05985860526561737,0.1377587616443634,0.5551770329475403,-0.5166952610015869,-0.3559070825576782,-0.35586583614349365,-0.35339346528053284,-0.28367289900779724,-0.21332432329654694,0.3609592318534851,-0.19675426185131073,0.12101874500513077,0.4790552258491516,0.15440967679023743,-0.00395020330324769,-0.0011058509116992354,-0.07102838158607483
ACC-03071,12.366493625870792,40,4,0.362,1,0,0.305,0.4,1,0,1,7,0.0975609756097561,0.2986,2,0.8,0,0,0,0,0.44146209955215454,4b7616b2,0.2340226024389267,-0.010580791160464287,-0.07883752882480621,0.08941667526960373,0.5295458436012268,0.34189775586128235,-0.6100044250488281,-0.4020865857601166,-0.08793068677186966,-0.3664376735687256,-0.08572542667388916,0.31753265857696533,-0.24099428951740265,-0.081514373421669,-0.1854667067527771,0.19005440175533295,-0.001745396526530385,-0.0015464943135157228,-0.08020130544900894
ACC-02154,11.77760243768057,10,1,0.122,0,0,0.384,0.3,1,0,1,9,0.09090909090909091,0.1066,3,0.8,0,0,0,0,0.27881941199302673,4b7616b2,0.11933562159538269,0.017896294593811035,-0.017835300415754318,0.025901734828948975,-0.4138047397136688,0.3584320545196533,-0.5336962342262268,-0.4840613901615143,-0.09498746693134308,-0.35557499527931213,-0.12508749961853027,0.2085241824388504,-0.005831810180097818,-0.34247374534606934,0.31632521748542786,0.16895461082458496,0.00523724127560854,-0.0017192377708852291,-0.09123189002275467
ACC-02445,11.282266241614355,18,5,0.095,0,0,0.967,0.6,1,1,1,9,0.2631578947368421,0.2585,1,0.55,0,0,0,1,0.6875563263893127,4b7616b2,-0.16446807980537415,0.07418268918991089,0.0013850181130692363,0.07053019851446152,-0.34655138850212097,0.27012738585472107,0.6491552591323853,-0.39607760310173035,-0.08905493468046188,0.6183713674545288,-0.0918676108121872,0.26834553480148315,-0.039332590997219086,0.003170907963067293,-0.35501760244369507,0.061429329216480255,0.02560361661016941,-0.002613792661577463,-0.06397046893835068
ACC-04202,10.91328684226798,66,3,0.177,0,0,0.803,13.7,0,0,1,9,0.04477611940298507,0.20309999999999997,5,0.75,0,0,0,1,0.7198569178581238,4b7616b2,-0.14056940376758575,0.06636469066143036,-0.009676606394350529,0.04661603271961212,-0.27393293380737305,0.3241733908653259,0.2875433564186096,1.3912233114242554,-0.2778562903404236,-0.42185527086257935,-0.15220072865486145,0.3217066526412964,-0.06670012325048447,-0.08475370705127716,-0.3226088881492615,0.01485100295394659,0.03190281242132187,-0.0042229751124978065,-0.0816245824098587
ACC-01731,9.375939552625749,52,4,0.362,1,0,0.49,0.7,3,0,1,11,0.07547169811320754,0.2986,3,0.65,0,0,0,1,0.682735800743103,4b7616b2,-0.46232616901397705,-0.03712549805641174,-0.006685942877084017,0.030222225934267044,0.6210417151451111,0.25171205401420593,-0.32417190074920654,-0.21326744556427002,0.4695053696632385,-0.271657258272171,-0.0573258213698864,0.13838763535022736,0.04613269865512848,0.08188746869564056,0.4306555986404419,-0.14285358786582947,0.004309982061386108,-0.002055662451311946,-0.08538474142551422
ACC-02399,10.134638955251866,48,3,0.543,1,0,0.836,3.2,0,0,1,11,0.061224489795918366,0.31290000000000007,2,0.6,0,0,0,1,0.4291491210460663,4b7616b2,-0.17748107016086578,-0.036983855068683624,-0.029739977791905403,-0.1003819927573204,0.4044002294540405,0.26154351234436035,0.23130695521831512,-0.048498425632715225,-0.4772651791572571,-0.3018069267272949,-0.2480875849723816,0.25612562894821167,0.03550829365849495,0.04671280086040497,-0.2066894918680191,-0.11994986981153488,0.010381154716014862,-0.0048370156437158585,-0.07495248317718506
ACC-03141,11.521895117095363,42,3,0.145,1,0,0.408,0.2,0,0,1,11,0.06976744186046512,0.19349999999999998,0,0.55,0,0,0,0,0.2149444967508316,4b7616b2,-0.04762142896652222,-0.015008644200861454,-0.0704977959394455,0.08183304965496063,0.44675371050834656,0.3455507159233093,-0.6711910367012024,-0.04504479467868805,-0.35907647013664246,-0.35556089878082275,-0.15208569169044495,0.1595778614282608,-0.015207776799798012,-0.26072463393211365,-0.49658438563346863,-0.0571712888777256,0.004299741704016924,-0.005137666128575802,-0.07784833759069443
ACC-04216,12.739054008205294,58,5,0.213,0,0,0.795,2.0,1,0,1,11,0.0847457627118644,0.29390000000000005,1,0.8,0,0,0,0,0.4478706419467926,4b7616b2,0.19635619223117828,-0.03891604021191597,-0.010661661624908447,-0.09169997274875641,-0.4215662479400635,0.317810982465744,0.4183526039123535,-0.2548672556877136,-0.20526757836341858,-0.36219531297683716,-0.15220816433429718,0.3431973457336426,0.09260708838701248,-0.07656964659690857,-0.2834490239620209,0.09192992001771927,0.011317508295178413,-0.0015018286649137735,-0.0773189440369606
ACC-01107,12.631670391834408,45,8,0.18,1,1,0.401,4.1,1,1,1,12,0.17391304347826086,0.404,4,0.55,0,0,1,1,0.9256073236465454,4b7616b2,-0.03731748089194298,-0.07839880883693695,0.1365310549736023,0.12570542097091675,0.30882784724235535,-0.32354578375816345,-0.45413801074028015,0.5812287330627441,-0.09494500607252121,0.5462402105331421,-0.05009916052222252,0.11579842120409012,0.23959775269031525,0.09893906116485596,0.9472866654396057,-0.17330224812030792,0.01654024049639702,-0.0016005695797502995,0.3223719596862793
ACC-01586,12.002124919798158,44,5,0.583,1,0,0.995,2.2,0,1,1,12,0.1111111111111111,0.40490000000000004,3,0.75,0,0,1,1,0.860794186592102,4b7616b2,0.026127880439162254,-0.08477848768234253,0.015081747435033321,-0.33557018637657166,0.23929156363010406,0.2859630584716797,0.596158504486084,-0.15366266667842865,-0.41583842039108276,0.631855309009552,-0.3165276050567627,0.14526599645614624,-0.0699821338057518,0.03273015096783638,0.415441632270813,0.14791344106197357,0.021794810891151428,-0.003542676568031311,0.34880751371383667
ACC-04604,9.94755228369823,49,1,0.151,0,1,0.335,0.8,0,0,1,12,0.02,0.1153,1,0.55,0,0,0,0,0.09833057969808578,4b7616b2,-0.05508890748023987,-0.02280328795313835,0.15203942358493805,0.10836239904165268,-0.36465001106262207,-0.5480322241783142,-0.43273261189460754,-0.1833270937204361,-0.3169001340866089,-0.4395054876804352,0.0004976321943104267,0.13040734827518463,-0.05358659103512764,-0.08207648992538452,-0.28089097142219543,-0.0398392453789711,0.0037502676714211702,-0.0028127331752330065,-0.08409732580184937
ACC-04784,9.803722464346553,9,3,0.201,1,0,0.906,6.6,2,0,1,12,0.3,0.2103,3,0.65,0,0,0,1,0.7139967679977417,4b7616b2,-0.609673261642456,-0.11066554486751556,-0.021486032754182816,-0.06406022608280182,0.5031454563140869,0.21844488382339478,0.34452903270721436,0.7033452391624451,0.05796448886394501,-0.23319342732429504,-0.24006322026252747,0.1424819529056549,0.052929818630218506,-0.31890013813972473,0.4443962574005127,-0.17200930416584015,0.006945751141756773,-0.0034877308644354343,-0.08114036172628403
ACC-00734,9.758519582283522,63,2,0.33,0,1,0.335,0.8,1,1,1,14,0.03125,0.209,3,0.55,0,0,0,0,0.3579704761505127,4b7616b2,-0.31621313095092773,0.009880587458610535,-0.03991148620843887,0.013558548875153065,-0.33653077483177185,-0.5367922186851501,-0.4227009117603302,-0.3567793667316437,-0.08821383863687515,0.8910818696022034,0.031935401260852814,0.07451032102108002,0.12253433465957642,-0.10344631969928741,0.3020549714565277,-0.06497767567634583,0.035347308963537216,-0.002414445858448744,-0.09247937798500061
ACC-02858,12.964541634128395,15,0,0.055,0,1,0.455,1.8,2,0,1,14,0.0,0.0465,3,0.75,0,0,0,1,0.1669638454914093,4b7616b2,0.07919810712337494,-0.021430904045701027,0.16661860048770905,-0.12435132265090942,-0.49440231919288635,-0.48694735765457153,-0.6064713597297668,-0.37338539958000183,0.13088929653167725,-0.3064858317375183,-0.05597216635942459,0.019409703090786934,0.08013927191495895,-0.22942405939102173,0.31581541895866394,0.10954658687114716,0.006387019995599985,-0.00346274278126657,-0.10834299027919769
ACC-02705,11.118415133585586,59,5,0.42,1,0,0.515,5.6,1,0,1,15,0.08333333333333333,0.356,1,0.8,0,0,0,1,0.5519636273384094,4b7616b2,-0.0889037698507309,-0.11774712800979614,-0.03168341889977455,-0.1814049482345581,0.5071671605110168,0.3015231192111969,-0.1256100982427597,0.41178154945373535,-0.12789471447467804,-0.381637841463089,-0.18524622917175293,-0.06333696097135544,-0.01248446386307478,0.08715642988681793,-0.3938899636268616,0.4025792181491852,0.005172337871044874,-0.0026785749942064285,-0.08962547034025192
ACC-03097,11.454247073019193,49,7,0.238,1,0,0.519,7.0,1,0,1,15,0.14,0.3814000000000001,1,0.5,0,0,0,1,0.5331186652183533,4b7616b2,0.013779870234429836,-0.03171059116721153,0.19868484139442444,0.05053245276212692,0.4338116943836212,0.2721199095249176,-0.33291465044021606,0.44158679246902466,-0.13910357654094696,-0.3474257290363312,-0.02524007298052311,-0.059786006808280945,-0.06737848371267319,0.04269864782691002,-0.41095611453056335,-0.1280590146780014,0.006956575438380241,-0.0050072320736944675,-0.07529265433549881
ACC-02599,10.987003123724813,38,2,0.279,0,1,0.368,0.8,0,1,1,16,0.05128205128205128,0.1937,3,0.65,0,0,0,1,0.28819969296455383,4b7616b2,-0.051794908940792084,0.009906175546348095,-0.1449967324733734,0.023125100880861282,-0.36794614791870117,-0.48617273569107056,-0.5071065425872803,-0.38032934069633484,-0.2581649124622345,0.8738880753517151,-0.07579849660396576,-0.005163685884326696,0.1592126190662384,-0.19335630536079407,0.3956577181816101,-0.12838922441005707,0.03183932602405548,-0.002291169250383973,-0.0916350856423378
ACC-02754,10.110542371500753,10,4,0.264,0,0,0.749,1.3,3,0,1,16,0.36363636363636365,0.2692,1,0.65,0,0,0,0,0.27089518308639526,4b7616b2,-0.22763434052467346,0.004914029501378536,-0.032813359051942825,0.026520246639847755,-0.47819775342941284,0.342365026473999,0.2610723078250885,-0.30857616662979126,0.4514900743961334,-0.31860411167144775,-0.199018195271492,-0.05533258989453316,0.08536270260810852,-0.2216016948223114,-0.3360726237297058,-0.20804405212402344,0.011739346198737621,-0.0011859075166285038,-0.08184190839529037
ACC-03267,12.928781055513184,35,7,0.299,1,1,0.81,3.5,3,0,1,16,0.19444444444444445,0.39970000000000006,1,0.55,0,0,0,1,0.7998017072677612,4b7616b2,0.2815954387187958,0.1185331642627716,0.15026886761188507,0.2010211944580078,0.47981056571006775,-0.47218388319015503,0.44048136472702026,0.21034382283687592,0.45797833800315857,-0.3121033310890198,-0.15023449063301086,-0.08527978509664536,0.2135329246520996,0.04854199290275574,-0.382612943649292,-0.02668142504990101,0.011098410934209824,0.00013799878070130944,-0.09456535428762436
ACC-04404,12.236121618880365,5,5,0.48,0,1,0.887,3.3,0,0,1,16,0.8333333333333334,0.374,4,0.55,0,0,0,1,0.6383839845657349,4b7616b2,0.25643956661224365,0.03421095386147499,0.04811582714319229,-0.1850924789905548,-0.3048180639743805,-0.3905857801437378,0.39635300636291504,0.1418183296918869,-0.34008488059043884,-0.37116754055023193,-0.17276839911937714,-0.08619009703397751,-0.09635911881923676,0.10613121837377548,1.2884122133255005,-0.011544330976903439,0.012687970884144306,-0.0011953945504501462,-0.05137814208865166
ACC-02098,13.51925987963756,43,5,0.402,0,0,0.848,6.7,0,1,1,18,0.11363636363636363,0.3506,5,0.6,0,1,0,1,0.7000930309295654,4b7616b2,0.2851127088069916,-0.11785445362329483,-0.018115468323230743,-0.22233223915100098,-0.19980385899543762,0.1969384253025055,0.22270721197128296,0.37113893032073975,-0.2599727511405945,0.836400032043457,-0.041703857481479645,-0.1584698110818863,-0.2624291479587555,0.11261630058288574,-0.16770431399345398,-0.019368251785635948,0.02802438475191593,0.04160496965050697,-0.0744190365076065
ACC-02300,11.192733974822708,30,4,0.12,0,0,0.937,9.1,0,0,1,18,0.12903225806451613,0.226,2,0.65,0,0,0,1,0.48621055483818054,4b7616b2,-0.14791403710842133,0.01598065346479416,-0.011529440991580486,0.12146476656198502,-0.3201863765716553,0.2002294808626175,0.5194358229637146,1.0372166633605957,-0.22451375424861908,-0.3599163591861725,-0.13851360976696014,-0.0822979062795639,-0.07240136712789536,-0.4708051085472107,-0.2198486030101776,-0.12920814752578735,0.012425262480974197,-0.002157490700483322,-0.07800399512052536
ACC-03541,13.675444719417351,82,4,0.266,1,0,0.56,4.9,2,0,1,18,0.04819277108433735,0.26980000000000004,2,0.65,0,1,0,1,0.5087854862213135,4b7616b2,0.1998833268880844,-0.005789957009255886,-0.01642007753252983,0.09280716627836227,0.484628826379776,0.19221119582653046,-0.1892961710691452,0.295157253742218,0.048645514994859695,-0.3442983329296112,-0.19466133415699005,-0.09404382109642029,0.004753344692289829,-0.14567846059799194,-0.3086521625518799,-0.19727826118469238,0.005311477463692427,0.02348874881863594,-0.11099386215209961
ACC-03804,12.01854355302823,30,6,0.47,1,0,0.418,7.2,3,0,1,18,0.1935483870967742,0.41100000000000003,2,0.5,0,0,0,1,0.7073268890380859,4b7616b2,-0.01712806709110737,-0.01987513154745102,-0.02567525953054428,0.010295860469341278,0.48506832122802734,0.24769847095012665,-0.4275262951850891,0.6110565662384033,0.40667957067489624,-0.29808512330055237,-0.1806032806634903,-0.1444416493177414,0.24041788280010223,0.04758605360984802,-0.20086273550987244,-0.05162867531180382,0.003180538769811392,-0.0019884128123521805,-0.0971040278673172
ACC-04169,11.150534214035387,31,2,0.206,0,0,0.804,0.6,1,0,1,18,0.0625,0.17179999999999998,1,0.65,0,0,0,0,0.09983913600444794,4b7616b2,-0.0748535618185997,-0.09302264451980591,-0.078538678586483,-0.16578394174575806,-0.5030962824821472,0.2871122360229492,0.410171777009964,-0.3320973217487335,-0.13473834097385406,-0.4016381800174713,-0.1432056576013565,-0.12590864300727844,0.06824225932359695,-0.6556166410446167,-0.31892549991607666,-0.14654222130775452,0.006905066780745983,-0.0019730343483388424,-0.09087429940700531
ACC-01919,10.92775337907558,67,3,0.157,0,0,0.767,1.8,4,0,1,19,0.04411764705882353,0.1971,1,0.55,0,0,0,0,0.3447133004665375,4b7616b2,-0.1649063527584076,0.05848618596792221,-0.02971043437719345,0.13080009818077087,-0.5114026069641113,0.34115540981292725,0.3191273510456085,-0.2744283378124237,0.536170244216919,-0.36754530668258667,-0.11679466813802719,-0.11903567612171173,0.03403419256210327,-0.27418631315231323,-0.3402292728424072,-0.07070481777191162,0.010919256135821342,-0.000665592378936708,-0.09881569445133209
ACC-02380,11.163382173096926,42,3,0.337,1,0,0.93,6.4,2,0,1,19,0.06976744186046512,0.2511,5,0.8,0,0,0,1,0.7133111357688904,4b7616b2,-0.03868040814995766,-0.13168105483055115,-0.014032640494406223,0.2641372084617615,0.4753923714160919,0.16307787597179413,0.4743310213088989,0.4731963872909546,0.11693362146615982,-0.34188681840896606,-0.17396695911884308,-0.13687194883823395,-0.016340110450983047,-0.32896921038627625,-0.2955455780029297,0.23348814249038696,0.0101300785318017,-0.0016345820622518659,-0.11492986977100372
ACC-00448,10.073272520325904,45,5,0.406,0,1,0.476,1.9,1,0,1,20,0.10869565217391304,0.3518,3,0.8,0,0,0,1,0.11673003435134888,4b7616b2,-0.0643886923789978,-0.0681314617395401,-0.032445307821035385,-0.2663503885269165,-0.5339058637619019,-0.5169357061386108,-0.34828507900238037,-0.33203163743019104,-0.12748390436172485,-0.39577600359916687,-0.04424908757209778,-0.11055876314640045,-0.17356809973716736,0.11479643732309341,0.5266509056091309,0.138950377702713,0.008980854414403439,-0.0035845807287842035,-0.09082275629043579
ACC-03302,11.819681958463892,19,4,0.393,1,0,0.93,2.7,3,0,1,20,0.2,0.30790000000000006,1,0.5,0,0,0,1,0.8140560984611511,4b7616b2,0.2180587202310562,0.04997529089450836,-0.0260652806609869,-0.19047819077968597,0.5792156457901001,0.31742218136787415,0.5216819643974304,-0.018346110358834267,0.5147596597671509,-0.2579370439052582,-0.21291036903858185,-0.1067880317568779,0.15719886124134064,-0.023695148527622223,-0.32713207602500916,0.05512435734272003,0.013797746039927006,-0.0007246503955684602,-0.08194439113140106
ACC-04132,12.500982286072535,15,5,0.246,0,0,0.563,1.9,1,0,1,20,0.3125,0.30379999999999996,2,0.65,0,0,0,0,0.20722229778766632,4b7616b2,0.3482741117477417,0.1576615869998932,0.021791061386466026,-0.04410560429096222,-0.5573835372924805,0.31921809911727905,-0.327006071805954,-0.2761017680168152,-0.10135878622531891,-0.44000694155693054,-0.14652690291404724,-0.08872329443693161,0.12995010614395142,-0.015064180828630924,-0.3018159568309784,-0.23505304753780365,0.014330330304801464,-0.003323984332382679,-0.09187798202037811
ACC-01465,13.549069293816682,51,7,0.405,0,1,0.634,7.2,4,1,1,21,0.1346153846153846,0.4315,3,0.5,0,1,0,1,0.8672752380371094,4b7616b2,0.20661409199237823,0.008245360106229782,0.12378019839525223,-0.2912062406539917,-0.29472580552101135,-0.28501415252685547,-0.07585302740335464,0.7529593706130981,0.3994453549385071,0.7252861857414246,-0.06899923086166382,-0.07484282553195953,-0.14069417119026184,0.038612499833106995,0.5294162034988403,0.03538526967167854,0.023948445916175842,0.03590642288327217,-0.06655625253915787
ACC-03213,10.142543822310387,2,7,0.207,1,1,0.468,2.5,3,1,1,21,2.3333333333333335,0.3721,1,0.75,0,0,1,1,0.6039599180221558,4b7616b2,-0.1257622092962265,-0.021520091220736504,0.1530565470457077,-0.0858115553855896,0.3261668384075165,-0.4048027992248535,-0.27162155508995056,-0.08213558793067932,0.3065048158168793,0.5645698308944702,-0.1629364937543869,-0.08377844840288162,-0.6375222206115723,0.16186819970607758,-0.31256040930747986,0.19969387352466583,0.010748329572379589,-0.003461018903180957,0.595924437046051
ACC-00578,12.32029824991355,26,2,0.158,1,0,0.32,5.8,2,0,1,22,0.07407407407407407,0.1574,5,0.5,1,0,0,1,0.46551913022994995,4b7616b2,0.108246810734272,0.03309604153037071,-0.029439959675073624,0.09368950873613358,0.5074470043182373,0.16932643949985504,-0.5186269283294678,0.4237397313117981,0.10541025549173355,-0.4177241027355194,-0.04299357533454895,-0.10154617577791214,-0.11162612587213516,-0.31731727719306946,-0.3113577961921692,0.10633732378482819,-0.023604275658726692,-0.002238344633951783,-0.1043333038687706
ACC-01631,10.468829770273567,38,3,0.044,0,0,0.663,1.2,1,0,1,23,0.07692307692307693,0.16319999999999998,5,0.8,1,0,0,1,0.16569313406944275,4b7616b2,0.047345466911792755,-0.055471159517765045,-0.007898985408246517,0.042288314551115036,-0.486131489276886,0.28752467036247253,0.020367583259940147,-0.31580910086631775,-0.1305459886789322,-0.43204665184020996,-0.127725288271904,-0.18292325735092163,-0.04540611803531647,-0.2908894419670105,-0.21954040229320526,0.11903297901153564,-0.034025926142930984,-0.0015936886193230748,-0.09838687628507614
ACC-02408,11.86710429621008,11,5,0.13,1,0,0.349,1.9,0,1,1,23,0.4166666666666667,0.269,1,0.65,1,0,1,1,0.6876823306083679,4b7616b2,-0.04042055457830429,0.20734374225139618,0.014571324922144413,0.18057085573673248,0.38753512501716614,0.29230356216430664,-0.6835736632347107,-0.24834667146205902,-0.2510529160499573,0.6149381399154663,-0.09883233159780502,-0.018998222425580025,0.4212546646595001,-0.13766524195671082,-0.3520927131175995,-0.18719559907913208,-0.020929209887981415,-0.003386681666597724,0.4179108440876007
ACC-03197,13.073805286303859,64,2,0.269,1,0,0.966,6.2,0,1,1,24,0.03076923076923077,0.1907,0,0.5,1,0,1,1,0.8533521890640259,4b7616b2,0.5845894813537598,-0.07297129929065704,-0.06714744865894318,0.11769455671310425,0.2915525734424591,0.1839504987001419,0.5534120798110962,0.36981576681137085,-0.3797867000102997,0.6062308549880981,-0.28659123182296753,-0.005054514389485121,-0.13055308163166046,-0.1411503553390503,-0.4460867941379547,-0.07631045579910278,-0.024243300780653954,-0.002964008366689086,0.3913801908493042
ACC-04195,11.521895117095363,31,7,0.057,1,1,0.651,14.5,2,0,1,24,0.21875,0.32710000000000006,1,0.6,1,0,0,1,0.7003605365753174,4b7616b2,0.021444210782647133,-0.03429624065756798,0.042096883058547974,-0.07303038239479065,0.45301559567451477,-0.4779869019985199,0.0497266910970211,1.543077826499939,0.100678451359272,-0.36472955346107483,-0.1411738395690918,-0.0511789470911026,0.10078145563602448,0.020323311910033226,-0.4031349718570709,-0.11102818697690964,-0.014336209744215012,-0.0032463097013533115,-0.10335969924926758
ACC-04282,12.441938918691436,114,4,0.302,1,0,0.777,0.7,2,1,1,24,0.034782608695652174,0.28059999999999996,3,0.8,1,0,1,1,0.9671010971069336,4b7616b2,0.19263041019439697,0.24880856275558472,-0.011428811587393284,0.16849125921726227,0.520184338092804,0.36148813366889954,0.21170833706855774,-0.25534918904304504,0.2017289400100708,0.7279167771339417,-0.15179391205310822,-0.11199680715799332,0.00281655159778893,-0.14564844965934753,0.4424946904182434,0.25205862522125244,-0.05644415691494942,-0.001270465669222176,0.489096075296402
ACC-03775,11.776834689218662,35,1,0.189,1,0,0.797,3.8,0,0,1,25,0.027777777777777776,0.1267,5,0.6,1,0,0,0,0.5601716637611389,4b7616b2,0.16073693335056305,0.0638224184513092,-0.02665870450437069,-0.003529692068696022,0.5102355480194092,0.22817258536815643,0.25869518518447876,0.2839115560054779,-0.32752007246017456,-0.3325311541557312,-0.1636306196451187,-0.1230529174208641,-0.12882976233959198,-0.05739686265587807,-0.22768649458885193,-0.048284538090229034,-0.026982855051755905,-0.0028483958449214697,-0.09013506025075912
ACC-01104,9.210440366976517,80,6,0.114,0,1,0.373,15.0,2,0,1,26,0.07407407407407407,0.3042,2,0.5,1,0,0,0,0.5316104888916016,4b7616b2,-0.13275186717510223,-0.002825394971296191,0.006816892884671688,0.10049828141927719,-0.3717334568500519,-0.4311215579509735,-0.5633244514465332,1.8561694622039795,0.10134419053792953,-0.40681588649749756,-0.03150933235883713,-0.13082928955554962,0.05023379251360893,0.07552232593297958,-0.23409755527973175,0.05900203436613083,-0.01616753451526165,-0.0022758825216442347,-0.09489639103412628
ACC-00927,10.081675578048475,22,2,0.081,0,0,0.937,0.7,3,0,1,27,0.08695652173913043,0.1343,4,0.65,1,0,0,0,0.7773279547691345,4b7616b2,0.007642342709004879,-0.047445546835660934,-0.05403701588511467,0.23247961699962616,-0.4390842914581299,0.19999654591083527,0.6375057101249695,-0.30659347772598267,0.3842374086380005,-0.2381696105003357,-0.1579224169254303,-0.2059992402791977,0.08491391688585281,-0.18124939501285553,1.2739707231521606,-0.14964373409748077,-0.01577424444258213,-0.00236499379388988,-0.06767315417528152
ACC-00931,12.006407555388575,102,2,0.556,1,0,0.487,0.5,3,1,1,27,0.019417475728155338,0.27680000000000005,4,0.75,1,0,1,1,0.9545575976371765,4b7616b2,-0.05714091658592224,0.1984529197216034,-0.017365507781505585,-0.22088927030563354,0.5358871221542358,0.33156803250312805,-0.08690890669822693,-0.36740392446517944,0.4920026361942291,0.6764862537384033,-0.130316361784935,-0.04931116849184036,-0.19438305497169495,-0.07661902904510498,0.9541604518890381,0.2611038386821747,-0.009351038374006748,-0.001703889574855566,0.5111632347106934
ACC-02702,12.16577655436517,28,9,0.362,1,0,0.497,0.7,2,0,1,27,0.3103448275862069,0.49859999999999993,1,0.5,1,0,0,1,0.37321144342422485,4b7616b2,0.004400127567350864,-0.1074158176779747,-0.11883004009723663,0.050245434045791626,0.6312161087989807,0.4086900055408478,-0.35295674204826355,-0.33130499720573425,0.04813648387789726,-0.30108165740966797,-0.1248459666967392,-0.1953379362821579,0.12142430245876312,-0.008232940919697285,-0.35790205001831055,-0.07940792292356491,-0.013876311480998993,-0.001986601622775197,-0.08476918190717697
ACC-04206,10.085850775128717,35,7,0.506,0,0,0.714,4.8,3,0,1,27,0.19444444444444445,0.4618,3,0.55,1,0,0,1,0.6529290080070496,4b7616b2,-0.2076052725315094,0.13429798185825348,0.10669204592704773,-0.2063395082950592,-0.4697449505329132,0.2436976283788681,0.11264774203300476,0.4624071717262268,0.36523208022117615,-0.33850955963134766,-0.1810867041349411,-0.19851773977279663,0.2140931934118271,0.035993967205286026,0.4270167052745819,-0.06139114871621132,-0.020861441269516945,-0.001432583318091929,-0.08002273738384247
ACC-01422,11.297266335365645,37,5,0.125,0,0,0.86,0.9,0,0,1,29,0.13157894736842105,0.2675,1,0.55,1,0,0,0,0.12903133034706116,4b7616b2,-0.15826933085918427,-0.06749874353408813,0.0007068106206133962,0.10170204937458038,-0.441705584526062,0.2798735797405243,0.2732384502887726,-0.27210110425949097,-0.29423004388809204,-0.32683199644088745,-0.09223297238349915,-0.4019542932510376,-0.15449051558971405,-0.1836332231760025,-0.3587707579135895,-0.00899274367839098,-0.02124355174601078,-0.0017097314121201634,-0.07677853852510452
ACC-02658,11.922389234432126,49,6,0.127,1,0,0.914,1.3,0,0,1,29,0.12,0.30810000000000004,1,0.8,1,0,0,0,0.5154678225517273,4b7616b2,-0.016438912600278854,-0.05567700043320656,0.0015905785840004683,0.10688353329896927,0.513394296169281,0.36540916562080383,0.5254952907562256,-0.2166592925786972,-0.35096296668052673,-0.2839716374874115,-0.14165806770324707,-0.358593612909317,-0.05412495508790016,0.002470522653311491,-0.2941525876522064,0.10654758661985397,-0.018069492653012276,-0.001158492173999548,-0.0638047605752945
ACC-01011,10.281958234245314,39,3,0.141,0,0,0.537,1.3,2,0,1,30,0.075,0.1923,2,0.65,1,0,0,0,0.10810872167348862,4b7616b2,-0.06967124342918396,-0.014067288488149643,-0.020826246589422226,0.1353992074728012,-0.5083791613578796,0.28746432065963745,-0.3323482871055603,-0.3280751705169678,0.04446800798177719,-0.3792739510536194,-0.10585113614797592,-0.3216526508331299,0.03671699017286301,-0.20278391242027283,-0.32341083884239197,-0.17996080219745636,-0.017725415527820587,-0.0030523084569722414,-0.10254703462123871
